product_id,sku,product_name,category,brand,unit_price,unit_cost,created_at,is_active,deleted_at
235,SKU-N8C8ATWAQK,Senda sports HTNQ,sports,Senda,337.6,259.07,2023-07-21T01:33:17,1,
236,SKU-O16YVLG3KA,Aurea home TG78,home,Aurea,176.56,71.44,2024-02-16T01:43:49,1,
237,SKU-LHFA8GJTFU,Luna home 3H7S,home,Luna,204.09,133.79,2023-11-16T01:19:34,1,
238,SKU-E7Y9TAV02Y,Nexo grocery LFN7,grocery,Nexo,230.34,102.03,2025-08-21T11:53:49,1,
239,SKU-7UY353U4O7,Mares home MG2B,home,Mares,161.51,80.78,2024-02-22T00:07:43,1,
240,SKU-6U2WGF9E8P,Pampa automotive KTVD,automotive,Pampa,353.8,198.68,2024-09-12T18:49:45,1,
241,SKU-7RSRB31GSY,Nexo home 4EL4,home,Nexo,421.92,283.54,2023-01-06T15:08:46,1,
242,SKU-ZZ15RGEYLI,Orion toys ST8Z,toys,Orion,96.55,64.86,2024-07-16T22:37:19,1,
243,SKU-I5U40GASP5,Andes home Q6DP,home,Andes,25.47,18.47,2024-02-20T19:59:39,1,
244,SKU-V7WSV5O4Z7,Senda beauty JJZ6,beauty,Senda,424.31,216.35,2024-07-05T23:07:00,1,
245,SKU-GN6NJTQLGK,Senda sports R06O,sports,Senda,224.14,142.47,2024-10-09T07:30:16,1,
246,SKU-5U3JW8M1QN,Luna home INBX,home,Luna,349.85,224.64,2024-10-01T04:21:46,1,
247,SKU-9SL50V38ES,Krypton toys NI6A,toys,Krypton,339.27,264.45,2023-10-18T05:34:04,1,
248,SKU-G2ES9QGJ9O,Mares beauty TI3E,beauty,Mares,408.9,231.55,2025-03-25T03:43:04,1,
249,SKU-4KYEMKTVRF,Luna grocery XVFN,grocery,Luna,291.92,128.98,2024-09-04T23:34:56,1,
250,SKU-UIE3QZ03GP,Luna office RUKE,office,Luna,459.21,282.06,2024-09-03T08:40:52,1,
251,SKU-D9AVHSRAZV,Andes automotive KRLK,automotive,Andes,150.77,73.3,2023-02-18T02:19:44,1,
252,SKU-FLB52VBSZS,Pampa grocery ACYX,grocery,Pampa,226.88,97.28,2025-03-23T04:11:59,1,
253,SKU-45O12UO3VO,Pampa sports YDS8,sports,Pampa,141.77,94.43,2023-08-11T23:45:53,1,
254,SKU-8TVTRS4FNC,Mares toys JPSG,toys,Mares,181.72,93.06,2025-03-04T19:19:27,1,
255,SKU-CU1T75Y6SF,Pampa grocery H468,grocery,Pampa,165.71,124.83,2024-05-02T02:49:54,1,
256,SKU-1ETMDC3NJJ,Andes grocery GR8L,grocery,Andes,283.74,186.68,2023-10-02T12:56:09,1,
257,SKU-5KKIIYSVFC,Aurea sports V4ZB,sports,Aurea,443.11,348.47,2025-06-10T01:37:27,1,
258,SKU-HIJYUS01S9,Senda fashion STJD,fashion,Senda,124.51,64.49,2024-01-19T11:54:19,1,
259,SKU-02US2490O0,Pampa books J9N0,books,Pampa,208.48,89.16,2023-08-17T04:43:17,1,
260,SKU-9LX4HIQ41D,Luna electronics FKU2,electronics,Luna,481.31,228.01,2024-10-07T12:33:47,1,
261,SKU-LMPWYR76Y8,Senda fashion Y4PE,fashion,Senda,487.25,209.56,2025-11-12T21:32:34,1,
262,SKU-1POXWAXQEH,Mares electronics M1K7,electronics,Mares,437.63,338.31,2025-11-16T04:56:14,1,
263,SKU-WUG4GS83EO,Krypton office I6XS,office,Krypton,461.35,374.91,2023-12-01T09:31:34,1,
264,SKU-GRH9HQZBOH,Nexo grocery V3SQ,grocery,Nexo,330.09,156.58,2025-03-22T11:02:30,1,
265,SKU-9I0BJ3CWXG,Pampa office BTQJ,office,Pampa,352.55,213.06,2023-04-20T15:25:02,1,
266,SKU-KHFZNMN4RI,Krypton electronics 4JRC,electronics,Krypton,111.72,58.34,2024-01-24T09:50:38,1,
267,SKU-K4WZ342XHG,Andes automotive OUVV,automotive,Andes,302.92,188.03,2023-11-18T02:53:28,1,
268,SKU-N61QZLPFGH,Mares automotive RR9Z,automotive,Mares,489.1,361.72,2023-08-18T10:10:01,1,
269,SKU-GL2OCXHPCZ,Andes grocery TWSZ,grocery,Andes,237.26,160.84,2024-10-15T12:25:44,1,
270,SKU-C5AJXP3F7G,Nova grocery 4JEN,grocery,Nova,358.63,235.5,2023-09-10T09:35:15,1,
271,SKU-0F8147XJJC,Mares office EVSW,office,Mares,75.7,30.45,2024-03-20T07:50:30,1,
272,SKU-FRN5C07IF8,Andes home 6QQK,home,Andes,440.85,327.61,2023-07-19T09:00:11,1,
273,SKU-CZDVICA0SC,Andes home IQS4,home,Andes,246.94,109.12,2024-11-19T10:03:55,1,
274,SKU-6V6CUWWODK,Senda office N8ZG,office,Senda,418.02,329.61,2025-02-18T14:20:10,1,
275,SKU-3W3GVCC0AI,Aurea fashion KEPG,fashion,Aurea,104.44,83.09,2025-02-12T04:57:34,1,
276,SKU-N96VUC5OWG,Nexo beauty SBU8,beauty,Nexo,75.7,36.31,2025-11-10T03:09:59,1,
277,SKU-USEUET9ZVO,Pampa home KMXP,home,Pampa,277.37,165.68,2024-12-01T04:47:15,1,
278,SKU-CC7NKCIYZN,Nova fashion WSWD,fashion,Nova,421.33,176.39,2025-06-20T00:42:43,1,
279,SKU-UNKBKQL7HK,Krypton electronics ZZWF,electronics,Krypton,300.11,178.86,2023-03-02T17:22:00,1,
280,SKU-M2BZQ1FIDG,Nova beauty AZSS,beauty,Nova,361.1,201.58,2025-04-03T10:34:41,1,
281,SKU-JYQWT734EH,Nexo fashion EIFN,fashion,Nexo,244.18,191.84,2023-02-03T05:05:40,1,
282,SKU-26ETRXX8OX,Andes books 2NNR,books,Andes,290.28,182.29,2023-01-15T07:31:39,1,
283,SKU-88BI5MF1LP,Luna home RRO4,home,Luna,91.05,63.53,2023-06-15T19:47:04,1,
284,SKU-6S0AEMUG82,Mares sports ECGR,sports,Mares,15.09,8.74,2025-10-12T16:58:00,1,
285,SKU-NV45CQ4H2F,Senda books ZWVH,books,Senda,311.88,224.5,2023-08-13T01:46:19,1,
286,SKU-HDVNW0U9NG,Luna books Q37R,books,Luna,219.03,139.27,2023-10-26T10:04:32,1,
287,SKU-8NR3KZ8ZWH,Senda home 6CU1,home,Senda,193.83,161.11,2023-06-01T15:58:27,1,
288,SKU-X6WF1Y15T5,Senda beauty Z30J,beauty,Senda,60.52,39.45,2024-08-11T22:03:02,1,
289,SKU-Z9DNXBLQMR,Orion beauty QIHQ,beauty,Orion,135.13,114.16,2025-09-18T03:33:22,1,
290,SKU-1QFTNQPQDH,Andes home ZEJI,home,Andes,340.32,284.76,2023-03-23T15:55:50,1,
291,SKU-RML1U631KF,Senda toys ZUR0,toys,Senda,131.78,62.99,2023-11-07T05:29:38,1,
292,SKU-353Q9D0BG0,Mares electronics KJZ3,electronics,Mares,383.97,165.24,2023-03-22T11:52:13,1,
293,SKU-USYHGMTBM5,Krypton grocery 6CDW,grocery,Krypton,70.21,46.1,2023-07-29T04:17:24,1,
294,SKU-D3257LPVVW,Orion automotive 1DYM,automotive,Orion,323.25,236.91,2024-07-02T14:23:01,1,
295,SKU-KO63UER56G,Aurea toys F48T,toys,Aurea,186.38,81.33,2023-03-09T02:14:24,1,
296,SKU-GVL8LU7XOZ,Mares fashion Y97O,fashion,Mares,323.74,192.88,2023-09-18T23:46:57,1,
297,SKU-7E9L1XE0J0,Andes fashion JP3E,fashion,Andes,456.56,231.78,2024-09-16T15:33:52,1,
298,SKU-RLJGLOOZYY,Nova automotive GL3D,automotive,Nova,367.59,171.55,2023-10-14T19:52:19,1,
299,SKU-FXSMXV5R7B,Nexo toys VUDB,toys,Nexo,493.61,352.89,2023-03-21T00:45:02,1,
300,SKU-Z4NAFIR6YA,Nexo grocery HJKB,grocery,Nexo,299.65,170.11,2023-05-18T23:47:15,0,2023-08-22T23:47:15
301,SKU-0W9L8AD82U,Orion home 9NHB,home,Orion,329.38,247.93,2025-06-06T06:53:58,1,
302,SKU-G4YGUN4ZVE,Nexo toys V375,toys,Nexo,222.95,138.16,2026-01-17T13:26:16,1,
303,SKU-2X3PPXBS5H,Senda grocery VKJI,grocery,Senda,327.85,161.37,2023-04-28T17:18:05,1,
304,SKU-BHLMGAA8DS,Senda beauty KDJ4,beauty,Senda,309.84,181.92,2025-04-10T19:28:03,1,
305,SKU-8NZWHJOHHG,Senda electronics AYP8,electronics,Senda,115.56,66.39,2026-01-12T23:48:18,1,
306,SKU-18AVG1M44U,Luna books NJU9,books,Luna,255.64,142.8,2025-01-17T01:14:36,1,
307,SKU-IRJ1QDG133,Orion electronics UM8G,electronics,Orion,474.1,224.9,2026-01-03T12:35:42,1,
308,SKU-VP2W9KDBUH,Mares grocery HL68,grocery,Mares,312.36,185.74,2025-01-30T00:47:38,1,
309,SKU-G6AVYFZ5AI,Luna automotive RH2L,automotive,Luna,144.87,59.95,2025-09-20T00:32:24,1,
310,SKU-2GUHTTED7W,Krypton books I4JN,books,Krypton,277.5,130.07,2025-02-02T02:02:52,1,
311,SKU-EE7QYS2OPF,Nova electronics NVYZ,electronics,Nova,29.08,22.52,2025-01-27T17:35:09,1,
312,SKU-4L8WD50MV8,Aurea electronics NXJ6,electronics,Aurea,144.62,96.85,2025-03-17T12:41:15,1,
313,SKU-XOJVP0M8SN,Nova home 5QHW,home,Nova,107.44,49.43,2025-02-06T18:32:52,1,
314,SKU-4KRZC6OOOY,Nova grocery 31DP,grocery,Nova,446.55,298.15,2023-02-15T07:10:02,1,
315,SKU-EJ4CPLPFBV,Orion automotive 68GH,automotive,Orion,401.68,334.7,2023-03-21T13:35:33,1,
316,SKU-VSJ6CIL0L5,Orion automotive LA0N,automotive,Orion,12.4,9.69,2025-08-05T07:01:36,1,
317,SKU-3YF2IMNQ2T,Nexo books FF72,books,Nexo,80.62,45.47,2024-06-11T08:58:55,1,
318,SKU-IEB7D4O8SJ,Aurea automotive GDD3,automotive,Aurea,276.45,183.41,2023-12-19T22:47:02,1,
319,SKU-GFYV6H0NB1,Nova office 3RSX,office,Nova,250.2,154.61,2024-01-04T07:28:44,1,
320,SKU-Z85UVUAFAJ,Krypton grocery C5VT,grocery,Krypton,214.58,104.73,2025-07-18T12:39:05,1,
321,SKU-AJ3VWYOQ5W,Nexo beauty MHHF,beauty,Nexo,458.27,228.19,2025-02-28T02:14:20,1,
322,SKU-QGK1GWUZYH,Senda electronics 0QLN,electronics,Senda,56.8,41.01,2024-02-11T20:57:22,1,
323,SKU-EJ4Z8MKUL7,Aurea home LPZH,home,Aurea,107.91,47.4,2023-08-24T20:18:50,1,
324,SKU-716E4AOQD0,Orion automotive PZQT,automotive,Orion,70.56,42.96,2024-01-09T21:11:14,1,
325,SKU-WMEQTCKUXO,Orion fashion XNL8,fashion,Orion,35.23,28.78,2024-11-10T18:00:59,1,
326,SKU-USLI35F72S,Pampa automotive MF6C,automotive,Pampa,169.67,140.1,2023-04-02T09:06:03,1,
327,SKU-T13QFYJVIW,Pampa office HOH1,office,Pampa,80.66,32.74,2023-09-17T14:27:27,1,
328,SKU-UQPT0Q876G,Aurea toys U8F1,toys,Aurea,320.75,243.28,2024-09-05T19:53:45,1,
329,SKU-QBL4WN089P,Aurea grocery TX6O,grocery,Aurea,494.56,379.71,2025-04-13T21:05:49,1,
330,SKU-R577M7KR2C,Pampa fashion OWF7,fashion,Pampa,375.0,307.97,2025-09-06T11:29:18,1,
331,SKU-1QGOY2DRK0,Pampa home UJCO,home,Pampa,368.55,296.99,2023-11-19T03:55:50,0,2024-06-08T03:55:50
332,SKU-8OQRFASSRP,Krypton books DAJV,books,Krypton,118.79,75.79,2025-02-26T18:39:05,1,
333,SKU-WVB0PBCU5E,Mares home 6MUP,home,Mares,325.99,240.05,2025-08-04T19:40:33,1,
334,SKU-41PYDJ33SE,Nexo office STD8,office,Nexo,142.44,89.21,2025-12-25T16:00:14,1,
335,SKU-DNLFK0NN1W,Senda sports 8YW2,sports,Senda,334.55,176.53,2025-09-24T15:48:33,1,
336,SKU-WNJFMN7748,Nexo automotive F6X1,automotive,Nexo,297.57,186.22,2025-12-06T19:32:38,1,
337,SKU-CFHXQY3631,Luna sports ENBI,sports,Luna,186.68,126.95,2024-05-05T11:14:21,1,
338,SKU-FPY8KTHPNL,Mares electronics WMLJ,electronics,Mares,313.0,162.11,2025-02-09T11:41:46,1,
339,SKU-FLXOGR5OPY,Senda home FKSX,home,Senda,158.7,119.6,2026-01-18T13:21:29,1,
340,SKU-E7ZJ9X9X09,Pampa books R9S7,books,Pampa,273.14,219.49,2025-08-09T20:36:47,1,
341,SKU-EX54XR3ZS1,Aurea automotive 7RFO,automotive,Aurea,276.55,223.68,2025-05-31T12:37:17,1,
342,SKU-TPJGBCCYLE,Luna fashion YBBY,fashion,Luna,388.96,312.61,2023-01-04T06:31:09,1,
343,SKU-XEQJVE8H9M,Krypton office GKCN,office,Krypton,30.2,24.69,2026-01-21T04:08:12,1,
344,SKU-E76TPVW2A8,Mares home EG98,home,Mares,399.98,217.44,2023-06-24T15:38:26,1,
345,SKU-UBKUC38NZL,Krypton automotive 14BA,automotive,Krypton,152.45,81.35,2023-04-15T14:21:46,1,
346,SKU-30R37M4EMN,Nexo office D6DG,office,Nexo,377.48,279.74,2025-03-08T12:10:19,1,
347,SKU-I8BZ55IFKI,Nova grocery SYSX,grocery,Nova,487.63,238.15,2024-04-15T08:50:18,1,
348,SKU-LW5B1P14GQ,Aurea sports DYJ1,sports,Aurea,259.48,193.6,2023-04-15T18:48:10,1,
349,SKU-KWV5I353AZ,Nexo office O579,office,Nexo,179.51,131.93,2024-08-06T14:02:40,1,
350,SKU-CPLH50393K,Andes home ZOVX,home,Andes,418.47,205.5,2024-05-17T11:41:10,1,
351,SKU-BL5LJPA8ZW,Orion books FTIG,books,Orion,272.0,154.69,2024-07-10T21:42:43,1,
352,SKU-XJ9SD5QH5U,Luna automotive H0PZ,automotive,Luna,387.46,306.55,2024-11-24T01:57:25,1,
353,SKU-BVAQJC6URU,Senda toys 1XCG,toys,Senda,300.45,235.56,2023-02-20T07:09:59,1,
354,SKU-NL6ZVY8EUQ,Aurea home 24IX,home,Aurea,462.38,306.68,2023-06-29T03:32:12,1,
355,SKU-I7BECZ23WI,Orion sports U3L4,sports,Orion,97.62,63.16,2025-07-18T15:55:24,1,
356,SKU-S2OXLKZMX0,Nexo sports L3OF,sports,Nexo,130.61,53.51,2025-10-27T01:34:30,1,
357,SKU-IQMFAZIC67,Pampa electronics GGVF,electronics,Pampa,122.2,77.48,2024-08-19T17:49:38,1,
358,SKU-3E48CAWXVE,Senda beauty KV29,beauty,Senda,494.56,362.68,2025-09-07T10:46:46,1,
359,SKU-XJJ699Q1CV,Luna books PQNX,books,Luna,478.39,248.82,2025-03-14T20:42:41,1,
360,SKU-XZB8WGBYDZ,Nova office 5AB0,office,Nova,263.75,198.37,2024-08-01T19:59:23,1,
361,SKU-NQMZFTTUS3,Krypton grocery C351,grocery,Krypton,291.38,237.55,2025-09-06T23:20:50,1,
362,SKU-XTUVYB8ADV,Luna automotive YK7I,automotive,Luna,371.81,169.24,2024-01-13T04:48:09,1,
363,SKU-00SOMVEXZG,Luna sports 1W48,sports,Luna,302.3,251.82,2023-03-12T12:19:48,1,
364,SKU-E3U0LNKDEZ,Nexo electronics ANYM,electronics,Nexo,190.34,83.02,2024-07-27T11:37:08,1,
365,SKU-57RDW1K5N9,Luna fashion M878,fashion,Luna,165.35,125.3,2024-04-12T06:56:06,1,
366,SKU-EPYV7PXT6H,Pampa sports 5JXT,sports,Pampa,334.45,270.63,2023-11-18T23:58:39,1,
367,SKU-AHVSDZC787,Senda office JMDY,office,Senda,371.85,166.92,2024-06-09T00:11:49,1,
368,SKU-7E3WSXT0YK,Mares grocery K3ET,grocery,Mares,370.09,193.17,2025-09-29T15:59:27,0,2026-09-06T15:59:27
369,SKU-3LYMC1GHYL,Senda home 9I56,home,Senda,431.09,245.02,2024-04-11T19:54:15,1,
370,SKU-TODDS4ZWSW,Mares home MBVQ,home,Mares,353.07,144.29,2024-06-02T17:56:54,1,
371,SKU-F7QYLB0NJS,Luna beauty YVKK,beauty,Luna,382.24,224.56,2024-10-18T10:36:44,1,
372,SKU-FOW9XAFZMI,Aurea electronics QL61,electronics,Aurea,486.67,367.96,2024-05-30T14:29:34,1,
373,SKU-AYPHRLONG9,Andes toys L8DT,toys,Andes,414.04,173.56,2024-08-22T03:49:05,1,
374,SKU-9SX9SY4RJO,Orion fashion HGOP,fashion,Orion,369.51,309.4,2023-09-24T09:20:36,1,
375,SKU-FQPG2OYUJ0,Mares sports 1FN9,sports,Mares,257.36,154.45,2023-09-05T14:52:16,1,
376,SKU-MHXD53ZRP4,Nova home 4E50,home,Nova,404.22,167.75,2024-05-29T17:41:37,1,
377,SKU-IEQPBOFQN6,Nova automotive 2T9A,automotive,Nova,312.86,137.24,2024-12-10T23:40:57,1,
378,SKU-Y67THWOGXE,Aurea home 473E,home,Aurea,264.76,205.13,2023-11-03T04:38:08,1,
379,SKU-N75SN03H91,Pampa fashion 0YLD,fashion,Pampa,452.45,363.76,2025-04-23T07:54:34,1,
380,SKU-D0FVDQLPPO,Aurea sports 00RW,sports,Aurea,124.21,90.53,2025-06-27T00:24:46,1,
381,SKU-OR007S3F1T,Nexo toys 5631,toys,Nexo,126.79,89.09,2023-09-13T14:59:59,1,
382,SKU-WS0N0MC09F,Pampa office 7067,office,Pampa,102.76,46.14,2024-11-29T03:17:51,1,
383,SKU-X3OXDW7YC8,Pampa fashion IJYI,fashion,Pampa,138.05,80.41,2025-08-24T17:51:22,1,
384,SKU-1TO8YRXQKK,Luna grocery 2NZ6,grocery,Luna,453.83,220.93,2023-10-31T22:21:54,1,
385,SKU-8ZELBY48SY,Orion sports HH7E,sports,Orion,490.2,414.67,2023-02-07T03:21:42,1,
386,SKU-PZLPCOB4CQ,Andes grocery PEMA,grocery,Andes,179.52,102.39,2024-02-24T05:46:35,1,
387,SKU-BDHRDDIGG4,Nexo toys 6JOI,toys,Nexo,429.92,352.5,2024-07-01T08:09:06,1,
388,SKU-UEIYQ4DBJG,Orion electronics ZUVO,electronics,Orion,204.56,146.34,2026-01-12T22:37:03,1,
389,SKU-XNFAQQW0PL,Aurea sports A8Y8,sports,Aurea,149.2,76.59,2023-05-23T17:09:37,1,
390,SKU-9UFMMBOJPU,Aurea office 8CNH,office,Aurea,212.56,136.77,2026-01-31T12:51:49,1,
391,SKU-EYXD4E9HUT,Senda grocery NX66,grocery,Senda,191.65,161.19,2025-03-10T11:13:18,1,
392,SKU-F8D0OWDSNM,Pampa toys 67YD,toys,Pampa,455.94,206.18,2024-04-11T22:08:55,1,
393,SKU-9ZODJKONUU,Luna grocery V2VL,grocery,Luna,443.7,305.82,2023-03-12T19:40:29,1,
394,SKU-JZSC97JZOM,Aurea books DTBA,books,Aurea,25.16,18.39,2025-07-13T15:14:57,1,
395,SKU-P63ATE6U1K,Senda fashion RZYY,fashion,Senda,109.93,80.61,2026-01-05T02:59:07,1,
396,SKU-XIACQC478W,Nova office QRT6,office,Nova,98.59,59.06,2024-03-17T22:38:38,1,
397,SKU-6M5NWNJTTY,Orion books Y1DH,books,Orion,367.6,167.26,2024-11-19T10:00:56,1,
398,SKU-WK26DAB9F3,Andes sports 6W8G,sports,Andes,384.0,201.71,2023-09-23T22:33:32,1,
399,SKU-1K013RMW7E,Pampa electronics TX7S,electronics,Pampa,479.21,392.84,2025-08-19T18:46:21,1,
400,SKU-E8LC1OXWJ1,Orion toys PALC,toys,Orion,288.76,186.08,2024-08-13T04:16:41,1,
401,SKU-WY1NQWIF5N,Andes office 60S9,office,Andes,307.73,234.89,2025-01-01T02:05:05,1,
402,SKU-M08W5CIXSD,Aurea toys SF2Y,toys,Aurea,223.82,128.41,2025-09-09T10:23:56,1,
403,SKU-UYCRN2VJPQ,Pampa automotive GZ0B,automotive,Pampa,209.02,119.45,2023-04-07T15:08:44,1,
404,SKU-42OQKH8Y4Z,Krypton automotive XUU7,automotive,Krypton,88.65,58.93,2024-03-18T19:31:40,1,
405,SKU-2DFNPNEVFW,Mares beauty 1AAW,beauty,Mares,117.11,51.08,2023-10-07T09:32:28,1,
406,SKU-41J6SMYYBK,Nova automotive 4MZQ,automotive,Nova,45.17,32.08,2025-12-16T13:22:02,1,
407,SKU-MRZSQ1V2B1,Aurea grocery XPG2,grocery,Aurea,279.29,208.26,2025-02-27T09:18:48,1,
408,SKU-PL4JXN5LBS,Nova books WZ1Z,books,Nova,89.29,55.48,2025-10-04T02:11:21,1,
409,SKU-UFNZGDWA4P,Aurea beauty ZJK4,beauty,Aurea,175.52,148.63,2024-05-28T07:51:02,1,
410,SKU-GYVV6OHO4X,Nova electronics NPU2,electronics,Nova,481.25,344.19,2024-01-04T20:54:00,1,
411,SKU-B8CE1CJEXT,Nova beauty GORC,beauty,Nova,494.33,270.03,2024-08-29T10:58:10,1,
412,SKU-38SWQWCMX4,Aurea beauty BUHH,beauty,Aurea,385.88,166.57,2025-04-13T08:25:29,1,
413,SKU-V9IYEKWX45,Mares automotive EQFA,automotive,Mares,55.83,43.56,2026-01-01T13:16:10,1,
414,SKU-2PEDH4ANW2,Nexo beauty JL8H,beauty,Nexo,37.82,24.75,2025-06-07T13:41:46,1,
415,SKU-2NHQ890RLL,Nexo beauty 6G13,beauty,Nexo,55.7,32.61,2023-06-15T23:43:21,1,
416,SKU-MYFUWLVMBY,Orion books 7UHO,books,Orion,155.88,105.19,2025-05-05T12:40:27,1,
417,SKU-RH683653HM,Luna home 3IEL,home,Luna,331.13,260.79,2023-12-05T17:06:42,1,
418,SKU-M940WAN3F5,Nova electronics KW8Q,electronics,Nova,112.28,51.68,2023-04-15T16:27:06,1,
419,SKU-4MAADLFVV4,Mares office S7YM,office,Mares,379.11,235.49,2026-01-11T23:40:30,1,
420,SKU-RA8TY0W48C,Krypton grocery FK1K,grocery,Krypton,132.31,108.74,2024-12-20T13:31:47,1,
421,SKU-AD62IRH1BF,Andes toys PSE0,toys,Andes,78.53,54.82,2025-08-08T12:06:26,1,
422,SKU-MYHAEI5ZOE,Nexo office L120,office,Nexo,103.03,56.47,2023-05-19T06:04:43,1,
423,SKU-U2Z6OC6XNA,Luna home ZQ9T,home,Luna,353.35,275.59,2024-12-31T00:00:42,1,
424,SKU-6XMBTDWFF3,Krypton toys 0C2W,toys,Krypton,409.51,236.08,2023-03-24T21:30:22,1,
425,SKU-XRIFEJ1EST,Nexo automotive 4CFD,automotive,Nexo,250.77,110.2,2025-10-07T13:52:49,1,
426,SKU-6JDXYL4JSE,Nova office ITWP,office,Nova,27.1,16.38,2024-09-19T23:14:50,1,
427,SKU-8UXIXZRLJD,Andes books 2S1G,books,Andes,38.85,20.12,2023-08-01T02:56:25,1,
428,SKU-F4YNL473M1,Aurea sports M1NK,sports,Aurea,209.75,86.42,2025-02-22T18:45:44,1,
429,SKU-NUUNQZC8H4,Senda electronics SD1T,electronics,Senda,43.34,31.72,2023-07-25T03:29:54,1,
430,SKU-ZJRFM821Z6,Nova beauty ATHR,beauty,Nova,280.96,197.62,2025-12-29T13:10:03,1,
431,SKU-I1P5D8VFCZ,Andes toys 8TKU,toys,Andes,486.12,376.94,2023-02-14T22:18:18,1,
432,SKU-E3JJI07HNM,Andes office LLW9,office,Andes,15.51,6.31,2025-06-05T01:56:01,1,
433,SKU-MT2K9OLILN,Nova home XH53,home,Nova,260.47,181.25,2025-12-05T16:54:10,1,
434,SKU-1YKU2WDN82,Mares automotive N78C,automotive,Mares,215.48,152.96,2024-07-23T05:04:40,1,
435,SKU-GB3NTPBLR8,Pampa office 2UCD,office,Pampa,58.47,44.7,2024-03-21T01:12:49,1,
436,SKU-1KXNMYQEB4,Nexo home C6UB,home,Nexo,135.49,92.38,2025-11-11T22:20:52,1,
437,SKU-9BZV03CDET,Andes toys D26N,toys,Andes,48.29,32.5,2024-10-24T18:06:09,1,
438,SKU-P0B2FDXFDR,Nova office 8T6J,office,Nova,229.66,156.72,2023-09-25T04:16:54,1,
439,SKU-MFNJL8B0S6,Orion grocery 9XFP,grocery,Orion,294.45,133.3,2023-10-25T18:39:08,1,
440,SKU-Z1APE035VA,Mares fashion JQTM,fashion,Mares,262.75,218.04,2023-03-16T10:41:02,1,
441,SKU-VAMNT3UJN9,Nova office IXQN,office,Nova,42.04,33.47,2024-11-24T10:55:14,1,
442,SKU-QC86AR77FL,Nexo automotive 3RTK,automotive,Nexo,204.65,95.84,2025-04-18T04:19:44,1,
443,SKU-SU3MG7O79N,Aurea automotive X2WT,automotive,Aurea,98.61,67.82,2023-01-30T11:23:49,1,
444,SKU-DXM10922VY,Aurea beauty B720,beauty,Aurea,307.41,183.72,2024-05-29T10:23:12,1,
445,SKU-MB0A6YUNLQ,Orion home X1H6,home,Orion,191.15,140.53,2023-08-26T20:57:18,1,
446,SKU-5WTYAKW6EW,Senda books JH85,books,Senda,129.02,98.48,2023-09-28T18:58:12,1,
447,SKU-FD5MRWZK2P,Andes automotive HOY4,automotive,Andes,254.38,206.22,2025-12-31T10:29:43,1,
448,SKU-QLW0ILSFHQ,Senda office 4HZ5,office,Senda,492.05,271.6,2023-08-25T22:48:02,1,
449,SKU-OQQPGAGUDN,Aurea beauty 6RDY,beauty,Aurea,397.92,329.34,2023-01-22T17:37:00,1,
450,SKU-LZ2X9BN0UV,Senda office 2KLV,office,Senda,314.54,201.92,2023-07-07T06:49:02,1,
451,SKU-FD5ZNLF8QU,Nova beauty 16TV,beauty,Nova,404.93,212.61,2025-12-25T03:50:50,1,
452,SKU-PWDFMEDGGM,Luna beauty 9OHR,beauty,Luna,307.71,191.06,2025-06-18T01:24:33,1,
453,SKU-CIW15HBXJ9,Pampa toys 9ARZ,toys,Pampa,488.66,360.23,2024-05-28T00:01:37,1,
454,SKU-K62FH58VDH,Pampa office FNIV,office,Pampa,31.76,24.3,2024-08-22T07:26:16,1,
455,SKU-HF5UNZHGFZ,Senda toys JIE7,toys,Senda,29.06,14.58,2024-11-26T22:32:22,1,
456,SKU-8YNEMXG1P7,Nova home 4R7W,home,Nova,393.97,281.65,2024-04-29T19:13:20,1,
457,SKU-AZS5W7BDBZ,Krypton beauty O0T6,beauty,Krypton,83.42,63.55,2026-02-05T20:55:36,1,
458,SKU-31DEK3364M,Aurea books HRT1,books,Aurea,36.18,28.05,2023-08-20T00:08:45,1,
459,SKU-OTX7XY1PYY,Pampa automotive F0CU,automotive,Pampa,325.35,212.56,2024-07-08T13:19:33,1,
460,SKU-0T6P1YRUHN,Aurea sports H2PZ,sports,Aurea,36.95,20.3,2023-10-19T18:18:24,1,
461,SKU-4XQG65WLP0,Nova grocery HEEC,grocery,Nova,141.13,107.24,2025-11-23T23:23:56,1,
462,SKU-3GYXQV4FRI,Senda beauty AMLG,beauty,Senda,67.46,34.24,2025-01-25T07:24:40,1,
463,SKU-U13ITC2HS6,Aurea fashion 84UD,fashion,Aurea,488.76,330.18,2025-07-02T04:38:35,1,
464,SKU-U4D6UAVMRT,Luna fashion SA4C,fashion,Luna,461.35,263.36,2025-11-10T01:00:10,1,
465,SKU-NTOVFTBMBX,Nova grocery V3HR,grocery,Nova,441.67,247.08,2024-04-04T18:28:51,1,
466,SKU-CAWEAMZLJL,Orion electronics KX3F,electronics,Orion,431.94,177.08,2023-04-12T08:24:03,1,
467,SKU-79B146V0F4,Nova automotive YBNF,automotive,Nova,51.38,31.51,2025-10-24T22:58:27,1,
468,SKU-S5VAZNKL9E,Nova toys CXUC,toys,Nova,333.97,193.51,2025-12-30T00:48:16,1,
469,SKU-Q99U2C2LUY,Luna books 7P6Q,books,Luna,456.11,277.12,2023-01-26T18:06:27,1,
470,SKU-8X1HUWK324,Pampa electronics Z1BP,electronics,Pampa,315.7,179.08,2024-08-26T00:36:22,1,
